--Rotas do 1º turno-----------------------------
370 -> 245 (183)
371 -> 110 (198)
372 -> 110 (123)
372 -> 329 (36)
373 -> 646 (197)
374 -> 245 (176)
375 -> 114 (116)
376 -> 29 (167)
377 -> 245 (176)
378 -> 459 (155)
379 -> 646 (158)
380 -> 459 (168)
381 -> 110 (159)
382 -> 284 (3)
382 -> 795 (153)
383 -> 654 (151)
384 -> 29 (123)
384 -> 96 (181)
384 -> 110 (98)
384 -> 114 (176)
384 -> 116 (171)
384 -> 136 (4)
384 -> 147 (122)
384 -> 148 (194)
384 -> 158 (170)
384 -> 168 (12)
384 -> 169 (128)
384 -> 187 (177)
384 -> 199 (171)
384 -> 213 (174)
384 -> 280 (165)
384 -> 282 (13)
384 -> 283 (138)
384 -> 286 (155)
384 -> 291 (178)
384 -> 293 (198)
384 -> 302 (157)
384 -> 310 (152)
384 -> 323 (154)
384 -> 334 (121)
384 -> 339 (171)
384 -> 349 (152)
384 -> 353 (123)
384 -> 354 (125)
384 -> 358 (177)
384 -> 359 (144)
384 -> 368 (186)
384 -> 386 (192)
384 -> 396 (187)
384 -> 402 (179)
384 -> 411 (187)
384 -> 412 (171)
384 -> 421 (180)
384 -> 431 (149)
384 -> 446 (166)
384 -> 451 (188)
384 -> 460 (127)
384 -> 470 (192)
384 -> 475 (192)
384 -> 476 (105)
384 -> 486 (178)
384 -> 575 (152)
384 -> 589 (123)
384 -> 646 (116)
384 -> 654 (137)
384 -> 702 (129)
384 -> 766 (146)
384 -> 773 (12)
384 -> 795 (115)
384 -> 854 (136)
384 -> 857 (180)
384 -> 862 (159)
384 -> 880 (147)
384 -> 900 (90)
384 -> 911 (75)
384 -> 930 (139)
385 -> 466 (25)
386 -> 245 (183)
386 -> 445 (9)
387 -> 110 (110)
388 -> 29 (159)
389 -> 110 (182)
390 -> 245 (107)
390 -> 830 (20)
391 -> 110 (108)
392 -> 54 (30)
392 -> 110 (149)
393 -> 705 (179)
393 -> 797 (15)
